id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1389368159585583107,1389368159585583107,2021-05-04 00:55:57 GMT Summer Time,2021-05-04,00:55:57,+0100,1109396281087152128,kufrbaz__haydo,KÜFÜRBAZ_HAYDO,,"Kapanış için geri sayım ,son 5 dakika ....tik tak tik tak .... tikkat edin tikkat 🙈 heran herşey olabilir.Hiç birşey olmasa bile kesin bişeyler olabilir ,heralde galiba sanırsam 🐻 Ayıda çıkabilüüüü Boğada çıkabilüüü #btc",tr,[],[],[],0,0,1,['btc'],[],https://twitter.com/kufrbaz__haydo/status/1389368159585583107,False,,0,,,,,,,,[],,,,
1389368152614658054,1389224826611462156,2021-05-04 00:55:55 GMT Summer Time,2021-05-04,00:55:55,+0100,793515885659099137,andrometer2,Andrea Krypto,,@arowex Awesome gesture... @Ajakobi18 @dr_crude @NyiraLydieMUFC @lindaikeji @Etubom__ @phynofino   #ArowEx #retweet #like #follow #giveaway #airdrop #arowex #tron #Cryptoart #bitcoin #btc #doge #arow,en,"[{'screen_name': 'ajakobi18', 'name': 'tochukwu', 'id': '200052586'}, {'screen_name': 'dr_crude', 'name': 'dr crude lo n lulu', 'id': '850592670'}, {'screen_name': 'nyiralydiemufc', 'name': 'lydie', 'id': '287053385'}, {'screen_name': 'lindaikeji', 'name': 'linda ikeji', 'id': '27528339'}, {'screen_name': 'etubom__', 'name': 'משרת אגח של ישו', 'id': '187475047'}, {'screen_name': 'phynofino', 'name': 'ezege 1', 'id': '173744348'}]",[],[],1,0,0,"['arowex', 'retweet', 'like', 'follow', 'giveaway', 'airdrop', 'arowex', 'tron', 'cryptoart', 'bitcoin', 'btc', 'doge', 'arow']",[],https://twitter.com/Andrometer2/status/1389368152614658054,False,,0,,,,,,,,"[{'screen_name': 'arowex', 'name': 'ᗩᖇOᗯE᙭', 'id': '1306758929343377414'}]",,,,
1389368146780430343,1389368146780430343,2021-05-04 00:55:54 GMT Summer Time,2021-05-04,00:55:54,+0100,1380454732041498624,brknbroken,The BRO token – BROKEN ($BRKN),,"Market Wrap: Ether Shoots to $3.3K While Bitcoin Hangs Below $60,000.The ether market is experiencing record numbers for spot, futures and DeFi. Bitcoin is in the backseat for now. #btc #trading #litecoin #cryptonews #crptoexchange #dogecoin #top5 #ada #LINK  https://t.co/bqs2r72Muv",en,[],[],['https://pbs.twimg.com/media/E0gG78qWUAA6SXk.jpg'],0,0,10,"['btc', 'trading', 'litecoin', 'cryptonews', 'crptoexchange', 'dogecoin', 'top5', 'ada', 'link']",[],https://twitter.com/BrknBroken/status/1389368146780430343,False,,1,https://pbs.twimg.com/media/E0gG78qWUAA6SXk.jpg,,,,,,,[],,,,
1389368139717173251,1389368139717173251,2021-05-04 00:55:52 GMT Summer Time,2021-05-04,00:55:52,+0100,1367250865137070089,algorandnews,Algorand News,,"$ALGO phase 4 and $VET maybe phase 3, will bring some upward thrills!   #Altseason2021 #altcoins $ALGO $eth $vet $btc #Ethereum #eth #Bitcoin #ALTSEASON #altcoin $DOGE $XRP #algo #algorand  https://t.co/KhAS0Y8vzL",en,[],[],['https://pbs.twimg.com/media/E0gG9ddXMAUlcc2.jpg'],1,0,12,"['altseason2021', 'altcoins', 'ethereum', 'eth', 'bitcoin', 'altseason', 'altcoin', 'algo', 'algorand']","['algo', 'vet', 'algo', 'eth', 'vet', 'btc', 'doge', 'xrp']",https://twitter.com/AlgorandNews/status/1389368139717173251,False,,1,https://pbs.twimg.com/media/E0gG9ddXMAUlcc2.jpg,,,,,,,[],,,,
1389368128866594820,1389278383889076234,2021-05-04 00:55:49 GMT Summer Time,2021-05-04,00:55:49,+0100,250885094,rodrigoiangunzo,Rodrigo Marins,,@princesadaoeste O lance é BTC,pt,[],[],[],0,0,0,[],[],https://twitter.com/rodrigoiangunzo/status/1389368128866594820,False,,0,,,,,,,,"[{'screen_name': 'princesadaoeste', 'name': 'Júlia', 'id': '1135187022598082560'}]",,,,
1389368127822209026,1389367761823051776,2021-05-04 00:55:49 GMT Summer Time,2021-05-04,00:55:49,+0100,1389182612128870406,solongtopoverty,Soltoshi Cuhkamoto,,@CryptoCobain That can only mean one thing - ETH/BTC ratio will 2x from here,en,[],[],[],0,0,0,[],[],https://twitter.com/SolongToPoverty/status/1389368127822209026,False,,0,,,,,,,,"[{'screen_name': 'CryptoCobain', 'name': 'cobie', 'id': '2259434528'}]",,,,
1389368119768977411,1389368119768977411,2021-05-04 00:55:47 GMT Summer Time,2021-05-04,00:55:47,+0100,1356079634513678336,tronchakra,Chakra TRON,,The earlier the better #btc #trx,en,[],[],[],0,0,0,"['btc', 'trx']",[],https://twitter.com/TronChakra/status/1389368119768977411,False,,0,,,,,,,,[],,,,
1389368117726531593,1389368117726531593,2021-05-04 00:55:47 GMT Summer Time,2021-05-04,00:55:47,+0100,714483421289037825,whitezer01,WhiteZer0,,"Held 0 btc for a while as it was so obvious eth would outperform it, starting to scale out into fiat and btc(small%) just in case we retrace vs btc or usd so I have ammunition.  If we continue only up from here I’m fine converting that into my fiat savings account :)",en,[],[],[],1,0,2,[],[],https://twitter.com/WhiteZer01/status/1389368117726531593,False,,0,,,,,,,,[],,,,
1389368113242820620,1389368113242820620,2021-05-04 00:55:46 GMT Summer Time,2021-05-04,00:55:46,+0100,1206658914567237633,expiredyogurt__,FOMOs into pumps,,⚡️𝐏𝐈𝐊𝐀 𝐒𝐂𝐇𝐄𝐃𝐔𝐋𝐄⚡️  ᴠ𝟸 sᴡᴀᴘ  - ᴍᴀʏ 𝟽 - 𝟷0 ᴄᴏɪɴᴛɪɢᴇʀ ʟɪsᴛɪɴɢ  -  ᴍᴀʏ 𝟷𝟷 ᴘʀᴏᴍᴏᴛɪᴏɴᴀʟ ᴠɪᴅᴇᴏ   -  ᴛʜɪs ᴡᴇᴇᴋ ᴜᴘᴅᴀᴛᴇᴅ ᴡᴇʙsɪᴛᴇ  -  ᴛʜɪs ᴡᴇᴇᴋ  Tg:  https://t.co/Q6s4EXVlf2… $PIKA #PIKA #Gamefi #ETH #BTC $TLM $AXS $CGG $OMI $ERN,und,[],['http://t.me/PikaCryptoOffi'],[],0,1,2,"['pika', 'gamefi', 'eth', 'btc']","['pika', 'tlm', 'axs', 'cgg', 'omi', 'ern']",https://twitter.com/ExpiredYogurt__/status/1389368113242820620,False,,0,,,,,,,,[],,,,
1389368105898500097,1389367761823051776,2021-05-04 00:55:44 GMT Summer Time,2021-05-04,00:55:44,+0100,1257003929646350337,kingofethereum,Circassian.eth 🐬,,@CryptoCobain I sincerely hope the BTC maxis thought about hedging and bought some ETH.,en,[],[],[],4,0,14,[],[],https://twitter.com/kingofethereum/status/1389368105898500097,False,,0,,,,,,,,"[{'screen_name': 'CryptoCobain', 'name': 'cobie', 'id': '2259434528'}]",,,,
1389368094347251712,1389368094347251712,2021-05-04 00:55:41 GMT Summer Time,2021-05-04,00:55:41,+0100,1329940331895410690,unclerewards,Uncle,,"0.06 ETH/BTC, somehow it both feels right and absurd",en,[],[],[],0,0,3,[],[],https://twitter.com/UncleRewards/status/1389368094347251712,False,,0,,,,,,,,[],,,,
1389368092669661190,1389368092669661190,2021-05-04 00:55:41 GMT Summer Time,2021-05-04,00:55:41,+0100,1197637831407161346,btc_blockbot,₿TC ₿lock₿ot,,"BTC Latest Block Info: Block 681796 holds 1,210 transactions for a total of 26,431.10120 Bitcoin including Block Reward. Block Size 1,480,694 Bytes",en,[],[],[],0,0,0,[],[],https://twitter.com/btc_blockbot/status/1389368092669661190,False,,0,,,,,,,,[],,,,
1389368090060681220,1389368090060681220,2021-05-04 00:55:40 GMT Summer Time,2021-05-04,00:55:40,+0100,1362511904787357704,cryptoc41216539,Cryptocoingraph,,#Tron #Price Analysis: TRX/USD #Remains #Bullish Despite the Recent Price #Falls #Crypto #CryptoNews #CryptocurrencyNews #cryptocurrency #CryptoSignals #BTCUSDT #altcoins #BTC  https://t.co/m0caF3EqOg #analysis #trxusd,en,[],['https://bit.ly/3tgF6OH'],[],0,0,0,"['tron', 'price', 'remains', 'bullish', 'falls', 'crypto', 'cryptonews', 'cryptocurrencynews', 'cryptocurrency', 'cryptosignals', 'btcusdt', 'altcoins', 'btc', 'analysis', 'trxusd']",[],https://twitter.com/Cryptoc41216539/status/1389368090060681220,False,,0,,,,,,,,[],,,,
1389368080875282432,1389368080875282432,2021-05-04 00:55:38 GMT Summer Time,2021-05-04,00:55:38,+0100,1382892473127690240,lenevo48,Lenevo48,,Watch out to #ramp $ramp  $tlm $tru $btc $eth $ada $xrp $trx $doge  https://t.co/cUS1RQ8Eqf,en,[],[],['https://pbs.twimg.com/media/E0gG5jXWYAQCvju.jpg'],0,0,3,['ramp'],"['ramp', 'tlm', 'tru', 'btc', 'eth', 'ada', 'xrp', 'trx', 'doge']",https://twitter.com/lenevo48/status/1389368080875282432,False,,1,https://pbs.twimg.com/media/E0gG5jXWYAQCvju.jpg,,,,,,,[],,,,
1389368080762036226,1389356874819047426,2021-05-04 00:55:38 GMT Summer Time,2021-05-04,00:55:38,+0100,902941723910922240,dillydilly75,Future Imperfect,,@BTC_JackSparrow @starsmoonandsun Holy shit,en,[],[],[],0,0,0,[],[],https://twitter.com/dillydilly75/status/1389368080762036226,False,,0,,,,,,,,"[{'screen_name': 'BTC_JackSparrow', 'name': '//Bitcoin 𝕵ack 🐐', 'id': '380546370'}, {'screen_name': 'starsmoonandsun', 'name': 'Danielle ✨🌑🌞', 'id': '387450674'}]",,,,
1389368071471697924,1389368071471697924,2021-05-04 00:55:36 GMT Summer Time,2021-05-04,00:55:36,+0100,1381826531199229952,cryptoniacn,PARASITES! (NosFeraTus),,"The Satoshi Master is the first LEGENDARY card of the Cryptoniacs: Collectible animated card series.  If you hodl at least 0.1 BTC, you can be... The Satoshi Master! (in the 2030's... maybe)  #NFT #NFTshilling #nftcollectors #NFTs #NFTsale #opensea   https://t.co/rIrQhcrVRo  https://t.co/tTnP9vcz9o",en,[],['http://bit.ly/CryptoniacNftsTheSatoshiMaster'],[],0,1,0,"['nft', 'nftshilling', 'nftcollectors', 'nfts', 'nftsale', 'opensea']",[],https://twitter.com/CryptoniacN/status/1389368071471697924,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1389367950696660997/pu/img/kHpJoQbfOLkgMSdw.jpg,,,,,,,[],,,,
1389368058641195010,1389368058641195010,2021-05-04 00:55:33 GMT Summer Time,2021-05-04,00:55:33,+0100,1177618707880636416,btcmacd,BTC MACD indicator,,Going up signal on a 1 hour chart! $BTC Price: $ 57183.0 (2021/05/04 08:48:06),en,[],[],[],0,0,0,[],['btc'],https://twitter.com/BtcMacd/status/1389368058641195010,False,,0,,,,,,,,[],,,,
1389368056091234307,1389212374486429696,2021-05-04 00:55:32 GMT Summer Time,2021-05-04,00:55:32,+0100,1371083638717046784,theedogecatcher,TheeDogeCatcher,,@iProLG @BillyM2k @GoodShibe It can and probably will surpass btc only because btc will be seen as a collectors item rather than a utility currency.,en,[],[],[],1,0,0,[],[],https://twitter.com/TheeDogeCatcher/status/1389368056091234307,False,,0,,,,,,,,"[{'screen_name': 'iProLG', 'name': 'SAFEMOON', 'id': '831131771790049281'}, {'screen_name': 'BillyM2k', 'name': 'Shibetoshi Nakamoto', 'id': '30699048'}, {'screen_name': 'GoodShibe', 'name': 'GoodShibe', 'id': '2252185436'}]",,,,
1389368048453181441,1389368048453181441,2021-05-04 00:55:30 GMT Summer Time,2021-05-04,00:55:30,+0100,3593347338,tatsuro1113,たつろう@資産運用でFIREが目標‼️,,たつろう、#BTC 手動トラリピするってよ🔰  イーサから撤退したばかりですが…(笑)  以下の設定でやります。  レンジ：0～700万 刻み幅：3万 利確：500円 必要資金：約800万(700万から0まで下落時) 入金額：200万 ※700万までの上昇を見越し、0.24BTCまとめ買いしています。  成績公開予定です🗓️  https://t.co/t6ZGGjJyEQ,ja,[],[],"['https://pbs.twimg.com/media/E0gG3jNVIAIpclA.jpg', 'https://pbs.twimg.com/media/E0gG31BVkAQ-cTt.jpg']",2,0,15,['btc'],[],https://twitter.com/tatsuro1113/status/1389368048453181441,False,,1,https://pbs.twimg.com/media/E0gG3jNVIAIpclA.jpg,,,,,,,[],,,,
1389368043697065985,1389345650827988993,2021-05-04 00:55:29 GMT Summer Time,2021-05-04,00:55:29,+0100,1336793553754861568,diveaunaut,Diveaunaut,,@BTC_JackSparrow Profits is always profits but I think ETH has still legs left,en,[],[],[],0,0,1,[],[],https://twitter.com/diveaunaut/status/1389368043697065985,False,,0,,,,,,,,"[{'screen_name': 'BTC_JackSparrow', 'name': '//Bitcoin 𝕵ack 🐐', 'id': '380546370'}]",,,,
1389368041411121153,1389368041411121153,2021-05-04 00:55:28 GMT Summer Time,2021-05-04,00:55:28,+0100,3110384025,bitcoinblockntf,BitcoinBlockNotifier,,"-=[ 681796 ]=-  Txs: 1210 Time: 04/05/2021, 00:54:48 WEST Version: 0x37ffe000  Size: 1480.694 KB Weight: 3993.572 KWU  Reward: 6.58057839 BTC MedianFee: 40.61 sats  Coinbase ScriptSig: DgMined by AntPool770(mm\Isfi;mn/k)O=M@  Mempool: 34946 txs",en,[],[],[],0,0,0,[],[],https://twitter.com/BitcoinBlockNtf/status/1389368041411121153,False,,0,,,,,,,,[],,,,
1389368037732622336,1384792536590344193,2021-05-04 00:55:28 GMT Summer Time,2021-05-04,00:55:28,+0100,1129900104503062528,cryptocaligh,CryptoCaligh 🖍️🎨🖼️,,"BTC  And nw when its all said &amp; over.  This played out how I think it wld.  Ppl called 37k 😂  Someone here asked hw I know BTC wont fked alt szn up.  After decade of exp, in any mkts when a large trend is in play, it is very difficult n unlikely for anything to reverse tt trend  https://t.co/KWSU6MvdvK",en,[],[],['https://pbs.twimg.com/media/E0gG0AaUcAASpGx.png'],1,0,0,[],[],https://twitter.com/CryptoCaligh/status/1389368037732622336,False,,1,https://pbs.twimg.com/media/E0gG0AaUcAASpGx.png,,,,,,,[],,,,
1389368028396199943,1389364486990176257,2021-05-04 00:55:25 GMT Summer Time,2021-05-04,00:55:25,+0100,1078643401040502784,loydragnarr,Burhan Özgür,,@Bugozen Btc etkileri cikmasini ?,tr,[],[],[],0,0,0,[],[],https://twitter.com/loydRagnarr/status/1389368028396199943,False,,0,,,,,,,,"[{'screen_name': 'Bugozen', 'name': 'Buğra Özen', 'id': '993949885035663361'}]",,,,
1389368018443149316,1389367728146894851,2021-05-04 00:55:23 GMT Summer Time,2021-05-04,00:55:23,+0100,904745737,knlae_,"knlae.(🐧, 🐧)",,but the real comparison isn't actually ETH end of 2017 I think  it's BTC after the September China ban where we just obliterated everyone both ways in days and set the stage for the blow-off euphoria,en,[],[],[],1,0,6,[],[],https://twitter.com/knlae_/status/1389368018443149316,False,,0,,,,,,,,[],,,,
1389368017155416066,1389351461964767233,2021-05-04 00:55:23 GMT Summer Time,2021-05-04,00:55:23,+0100,203916296,gooselose,Anthony Borgognone,,@TheCryptoLark @elwoodblues7491 I buy Btc and eth every week and never sell.,en,[],[],[],0,0,1,[],[],https://twitter.com/gooselose/status/1389368017155416066,False,,0,,,,,,,,"[{'screen_name': 'TheCryptoLark', 'name': 'Lark Davis', 'id': '30325257'}, {'screen_name': 'elwoodblues7491', 'name': 'elwood blues', 'id': '2328822120'}]",,,,
1389368012738752512,1389368012738752512,2021-05-04 00:55:22 GMT Summer Time,2021-05-04,00:55:22,+0100,981469994948030469,niizeki_btc,ニイタク@BTCFX,,ETHは週足ではまだ 上昇余地があるが 日足はそこそこ上昇してる  ETHが調整に入り BTCに資金が流れれば BTCの上昇に繋がる可能性は高い🧐  $BTC #BTC #Bitcoin #ビットコイン $ETH #ETH #イーサリアム #Ethereum #暗号資産 #仮想通貨  https://t.co/WBCrVY4emh,ja,[],[],"['https://pbs.twimg.com/media/E0gBXwMVgAEaJRS.png', 'https://pbs.twimg.com/media/E0gGMWIUYAA_YTc.png']",1,0,10,"['btc', 'bitcoin', 'ビットコイン', 'eth', 'イーサリアム', 'ethereum', '暗号資産', '仮想通貨']","['btc', 'eth']",https://twitter.com/niizeki_BTC/status/1389368012738752512,False,,1,https://pbs.twimg.com/media/E0gBXwMVgAEaJRS.png,,,,,,,[],,,,
1389368008729145346,1389368008729145346,2021-05-04 00:55:21 GMT Summer Time,2021-05-04,00:55:21,+0100,849307552458342400,datapoolapp,DataPool,,Eth Twitter Sentiment Analysis   Last 1 Day #btc #bitcoin #cryptocurrency More Detail 👉 https://t.co/Djh0l0O5xD  https://t.co/ucZ5nlymDr,en,[],['https://datapool.app/charts/cryptocurrency/eth_twitter_sentiment_analysis/'],['https://pbs.twimg.com/media/E0gG1wBXMAQIizg.jpg'],0,0,1,"['btc', 'bitcoin', 'cryptocurrency']",[],https://twitter.com/datapoolapp/status/1389368008729145346,False,,1,https://pbs.twimg.com/media/E0gG1wBXMAQIizg.jpg,,,,,,,[],,,,
1389367988911058948,1389366356320075789,2021-05-04 00:55:16 GMT Summer Time,2021-05-04,00:55:16,+0100,2465401273,maro0072011,mahmoud,,@BTC_XX بعتذر اخوان لو صاحب المنشور حابب يطلع هي اموالو  ووجه نظر منه تحترم بالله بلاش الهجوم الحاد علي الناس بسبب وبدون الناس بتفيد باللي عندها وجزاهم الله خير وشكرا,ar,[],[],[],0,0,1,[],[],https://twitter.com/maro0072011/status/1389367988911058948,False,,0,,,,,,,,"[{'screen_name': 'BTC_XX', 'name': 'بــدر', 'id': '890411703091040256'}]",,,,
1389367976416190477,1389367976416190477,2021-05-04 00:55:13 GMT Summer Time,2021-05-04,00:55:13,+0100,1366682118617767938,offspring_inv,Offspring Investment,,"Market Wrap: Ether Shoots to $3.3K While Bitcoin Hangs Below $60,000.The ether market is experiencing record numbers for spot, futures and DeFi. Bitcoin is in the backseat for now. #btc #trading #litecoin #cryptonews #crptoexchange #dogecoin #top5 #ada #link  https://t.co/PKb6mCrM4Z",en,[],[],['https://pbs.twimg.com/media/E0gGz9YXsAQPJll.jpg'],0,0,6,"['btc', 'trading', 'litecoin', 'cryptonews', 'crptoexchange', 'dogecoin', 'top5', 'ada', 'link']",[],https://twitter.com/Offspring_Inv/status/1389367976416190477,False,,1,https://pbs.twimg.com/media/E0gGz9YXsAQPJll.jpg,,,,,,,[],,,,
1389367966240808960,1387631565002395649,2021-05-04 00:55:11 GMT Summer Time,2021-05-04,00:55:11,+0100,21718929,hernandojs,Nando,,"@CryptoCobain Dogecoin was $0.05 on January 29th, 2021. Today it reached $0.44. Who will get there first? #dogecoin to 1 USD or #ETH to 0.1 #BTC.",en,[],[],[],2,0,3,"['dogecoin', 'eth', 'btc']",[],https://twitter.com/hernandoJS/status/1389367966240808960,False,,0,,,,,,,,"[{'screen_name': 'CryptoCobain', 'name': 'cobie', 'id': '2259434528'}]",,,,
1389367962813943808,1389364393821949952,2021-05-04 00:55:10 GMT Summer Time,2021-05-04,00:55:10,+0100,18271367,nimalan,👁🍠➡️,,"@willplayforfood Haha there's fractional BTC, so ""one-aire"" will be the new millionaire, but regardless it's missing the point that changing the unit of measurement doesn't solve problems in equity of distribution 😭",en,[],[],[],1,0,2,[],[],https://twitter.com/nimalan/status/1389367962813943808,False,,0,,,,,,,,"[{'screen_name': 'willplayforfood', 'name': '𝙽𝚒𝚌𝚔 𝙼𝚊𝚝𝚑𝚎𝚜𝚘𝚗', 'id': '2463528836'}]",,,,
1389367941641035777,1389367941641035777,2021-05-04 00:55:05 GMT Summer Time,2021-05-04,00:55:05,+0100,1323610468758425600,yu_crypto_tw,ユウ（エンジニア/投資家）,,ethbtcが0.06ってキリがいいので 少しだけbtcに寄せました。  まだ上がるかもだけどいいや！,ja,[],[],[],0,0,0,[],[],https://twitter.com/Yu_Crypto_tw/status/1389367941641035777,False,,0,,,,,,,,[],,,,
1389367940206706692,1389367940206706692,2021-05-04 00:55:04 GMT Summer Time,2021-05-04,00:55:04,+0100,976447618405617664,omrfrkhsdmr,Faruk hasdemir,,punkprotocol #airdrop #giveaway #crypto #DeFi #bitcoin #btc #Ethereum @elonmusk @CryptoHayes @SBF_Alameda @cz_binance,nl,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}, {'screen_name': 'cryptohayes', 'name': 'arthur hayes', 'id': '983993370048630785'}, {'screen_name': 'sbf_alameda', 'name': 'sam banana-french fry (parody)', 'id': '1335047174141382657'}, {'screen_name': 'cz_binance', 'name': 'cz 🔶 binance', 'id': '902926941413453824'}]",[],[],1,0,0,"['airdrop', 'giveaway', 'crypto', 'defi', 'bitcoin', 'btc', 'ethereum']",[],https://twitter.com/omrfrkhsdmr/status/1389367940206706692,False,https://twitter.com/PunkProtocol/status/1387101319194845187,0,,,,,,,,[],,,,
1389367933823029255,1389367933823029255,2021-05-04 00:55:03 GMT Summer Time,2021-05-04,00:55:03,+0100,4481504002,netpara0,Net Para,,#xvg $xvg #btc   #xvgbtc güncelleme. Ytd.  #altcoin #altcoins #Altseason2021  https://t.co/osxAbUzjQw,de,[],[],['https://pbs.twimg.com/media/E0gGwTJWUAAeJNi.jpg'],1,1,2,"['xvg', 'btc', 'xvgbtc', 'altcoin', 'altcoins', 'altseason2021']",['xvg'],https://twitter.com/netpara0/status/1389367933823029255,False,https://twitter.com/netpara0/status/1388857625048125440,1,https://pbs.twimg.com/media/E0gGwTJWUAAeJNi.jpg,,,,,,,[],,,,
1389367930438098946,1387750074608865284,2021-05-04 00:55:02 GMT Summer Time,2021-05-04,00:55:02,+0100,896274076150497282,maqboolparacha1,Maqbool Hussain,,@Ecess38274919 @cybermiles Thanks for shared this wonderful opportunity.Star-struckStar-struck Seems like a very good project Smiling face with smiling eyes best wishes for this project Red heart hopefully this project will shine in future... #NFT #NFTs #NFTART #nftcollector #btc #airdrop #nondungible,en,[],[],[],0,0,2,"['nft', 'nfts', 'nftart', 'nftcollector', 'btc', 'airdrop', 'nondungible']",[],https://twitter.com/Maqboolparacha1/status/1389367930438098946,False,,0,,,,,,,,"[{'screen_name': 'Ecess38274919', 'name': 'black currency', 'id': '1276507490620850176'}, {'screen_name': 'cybermiles', 'name': 'CyberMiles', 'id': '900267964737478656'}]",,,,
1389367926763917314,1389367551897989123,2021-05-04 00:55:01 GMT Summer Time,2021-05-04,00:55:01,+0100,1366495660661350400,bitcoinquantan1,"QUANTANAMO BITCOIN UNHACKABLE,, ONE AND ONLY .FEW",,@filbfilb lfg!!time to unload my ridiculous farm........BTC....few  https://t.co/RINgBohws2,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/E0gGwzzUUAIJS69.jpg'],0,0,0,[],[],https://twitter.com/BITCOINQUANTAN1/status/1389367926763917314,False,,1,https://pbs.twimg.com/tweet_video_thumb/E0gGwzzUUAIJS69.jpg,,,,,,,"[{'screen_name': 'filbfilb', 'name': 'f i l ₿ f i l ₿', 'id': '1036115996'}]",,,,
1389367916475256832,1389345650827988993,2021-05-04 00:54:59 GMT Summer Time,2021-05-04,00:54:59,+0100,2908710392,cal6910,Cal,,@Primetime_BTC @BTC_JackSparrow Haven't reached next cycle bottom yet lol,en,[],[],[],1,0,2,[],[],https://twitter.com/cal6910/status/1389367916475256832,False,,0,,,,,,,,"[{'screen_name': 'Primetime_BTC', 'name': 'Primetime', 'id': '998698547078807552'}, {'screen_name': 'BTC_JackSparrow', 'name': '//Bitcoin 𝕵ack 🐐', 'id': '380546370'}]",,,,
1389367904257380357,1389364918512717827,2021-05-04 00:54:56 GMT Summer Time,2021-05-04,00:54:56,+0100,1326106442080931842,hache38327620,Hache crypto,,@Pentosh1 Just a comparison with BTC after breaking 20k. A lot of us sold at this points and waiting for a retrace. It could happen it could not. But very rare this movement,en,[],[],[],1,0,0,[],[],https://twitter.com/Hache38327620/status/1389367904257380357,False,,0,,,,,,,,"[{'screen_name': 'Pentosh1', 'name': 'Pentoshi 🐧 Wont DM You', 'id': '1138993163706753029'}]",,,,
1389367895352807426,1389367895352807426,2021-05-04 00:54:54 GMT Summer Time,2021-05-04,00:54:54,+0100,1343699166069985281,0jtlpw6kce4hkbh,内科医まご@短期トレーダー,,ビットコインは高値更新するも上値重く、短期的には下落すると考えます。イーサリアムはレジスタンスを上抜けましたが、しばし調整を想定します。リップルは対BTCが強い形なので下がらないと考えます。Youtubeの方で解説しています。  https://t.co/HvTV9ptRha,ja,[],['https://youtu.be/8RJuq08rdaE'],[],1,0,17,[],[],https://twitter.com/0jTlPw6KCE4HkBH/status/1389367895352807426,False,,0,,,,,,,,[],,,,
1389367889220751361,1389367889220751361,2021-05-04 00:54:52 GMT Summer Time,2021-05-04,00:54:52,+0100,771502019471220736,cryptonewswire,CryptoNewswire 🌐,,Bittrex Global to be First Exchange to Integrate DigitalBits Mainnet -  https://t.co/WbjbykTGyI $BTC #news #altcoin #bitcoin,en,[],['https://cryptonewswire.com/bittrex-global-to-be-first-exchange-to-integrate-digitalbits-mainnet'],[],0,0,0,"['news', 'altcoin', 'bitcoin']",['btc'],https://twitter.com/CryptoNewswire/status/1389367889220751361,False,,0,,,,,,,,[],,,,
1389367880937099264,1389367880937099264,2021-05-04 00:54:50 GMT Summer Time,2021-05-04,00:54:50,+0100,936224248586211329,canteringclark,Ryan 🐎 Cantering Clark,,"The more people talk about xyz reasons why ETH will flip  BTC the more I feel inclined to take some ETH off.  Eth is moving hard as not only a function of demand, but beta and scale.   It's a smaller object to push and a good amount of the flows are from Bitocin rotation.  Relax.",en,[],[],[],12,7,134,[],[],https://twitter.com/CanteringClark/status/1389367880937099264,False,,0,,,,,,,,[],,,,
1389367878206431232,1389367878206431232,2021-05-04 00:54:50 GMT Summer Time,2021-05-04,00:54:50,+0100,1203817202106847232,w4n6gd3tfda1bom,ガリ(不動闘士),,【定期】BTC1枚　ETH10枚,ja,[],[],[],0,0,5,[],[],https://twitter.com/W4N6GD3tFDa1BoM/status/1389367878206431232,False,,0,,,,,,,,[],,,,
1389367871566802945,1389362015404179458,2021-05-04 00:54:48 GMT Summer Time,2021-05-04,00:54:48,+0100,864169958,gabecryptos,Gabe,,@nebraskangooner I want things to calm down. People need to focus on btc.  Im surprised people having taken their eth into btc profits yet.,en,[],[],[],0,0,1,[],[],https://twitter.com/GabeCryptos/status/1389367871566802945,False,,0,,,,,,,,"[{'screen_name': 'nebraskangooner', 'name': 'NebraskanGooner📈', 'id': '3696215239'}]",,,,
1389367863979425794,1389362347932749824,2021-05-04 00:54:46 GMT Summer Time,2021-05-04,00:54:46,+0100,1132857378427285505,linkoln63081697,Linkoln,,"@TheLocalGod @stillgray Look into DeFi. On Aave you could get 11% on USDC last night. The future of finance isn’t bitcoin. Look into Chainlink &amp; how it provides price feeds, proof of reserve etc on defi platforms. If you’re set on btc, deposit it into accounts with interest. Here’s today’s free alpha",en,[],[],[],1,0,2,[],[],https://twitter.com/Linkoln63081697/status/1389367863979425794,False,,0,,,,,,,,"[{'screen_name': 'TheLocalGod', 'name': 'blank', 'id': '44494953'}, {'screen_name': 'stillgray', 'name': 'Ian Miles Cheong @ stillgray.substack.com', 'id': '16106584'}]",,,,
1389367862129737730,1389364964486533121,2021-05-04 00:54:46 GMT Summer Time,2021-05-04,00:54:46,+0100,1382301448201994241,chris500indiana,ChrisIndy500Fan,,@charliebilello Never been a BETTER time to get #Investing #cryptocurrencies And #BTC ⛏️ running on your devices!   https://t.co/p2OOTUn8ld,en,[],['https://cryptotabbrowser.com/22442544'],[],0,0,0,"['investing', 'cryptocurrencies', 'btc']",[],https://twitter.com/Chris500Indiana/status/1389367862129737730,False,,0,,,,,,,,"[{'screen_name': 'charliebilello', 'name': 'Charlie Bilello', 'id': '1413027896'}]",,,,
